road_id,pixel_hue,pixel_satu,pixel_ligh,pixel_egde,pixel_thre,beautiful,boring,depressing,lively,safety,wealthy,seg_building,seg_sky,seg_floor,seg_tree,seg_ceiling,seg_road,seg_bed,seg_windowpane,seg_grass,seg_cabinet,seg_sidewalk,seg_person,seg_earth,seg_door,seg_table,seg_mountain,seg_plant,seg_curtain,seg_chair,seg_car,seg_water,seg_painting,seg_sofa,seg_shelf,seg_house,seg_sea,seg_mirror,seg_rug,seg_field,seg_armchair,seg_seat,seg_fence,seg_desk,seg_rock,seg_wardrobe,seg_lamp,seg_bathtub,seg_railing,seg_cushion,seg_base,seg_box,seg_column,seg_signboard,seg_chest of drawers,seg_counter,seg_sand,seg_sink,seg_skyscraper,seg_fireplace,seg_refrigerator,seg_grandstand,seg_path,seg_stairs,seg_runway,seg_case,seg_pool table,seg_pillow,seg_screen door,seg_stairway,seg_river,seg_bridge,seg_bookcase,seg_blind,seg_coffee table,seg_toilet,seg_flower,seg_book,seg_hill,seg_bench,seg_countertop,seg_stove,seg_palm,seg_kitchen island,seg_computer,seg_swivel chair,seg_boat,seg_bar,seg_arcade machine,seg_hovel,seg_bus,seg_towel,seg_light,seg_truck,seg_tower,seg_chandelier,seg_awning,seg_streetlight,seg_booth,seg_television receiver,seg_airplane,seg_dirt track,seg_apparel,seg_pole,seg_land,seg_bannister,seg_escalator,seg_ottoman,seg_bottle,seg_buffet,seg_poster,seg_stage,seg_van,seg_ship,seg_fountain,seg_conveyer belt,seg_canopy,seg_washer,seg_plaything,seg_swimming pool,seg_stool,seg_barrel,seg_basket,seg_waterfall,seg_tent,seg_bag,seg_minibike,seg_cradle,seg_oven,seg_ball,seg_food,seg_step,seg_tank,seg_trade name,seg_microwave,seg_pot,seg_animal,seg_bicycle,seg_lake,seg_dishwasher,seg_screen,seg_blanket,seg_sculpture,seg_hood,seg_sconce,seg_vase,seg_traffic light,seg_tray,seg_ashcan,seg_fan,seg_pier,seg_crt screen,seg_plate,seg_monitor,seg_bulletin board,seg_shower,seg_radiator,seg_glass,seg_clock,seg_flag,obj_person,obj_traffic light,obj_fire hydrant,obj_street sign,obj_stop sign,obj_parking meter,obj_bench,obj_bird,obj_cat,obj_dog,obj_horse,obj_bicycle,obj_sheep,obj_cow,obj_elephant,obj_bear,obj_zebra,obj_giraffe,obj_hat,obj_backpack,obj_umbrella,obj_shoe,obj_car,obj_eye glasses,obj_handbag,obj_tie,obj_suitcase,obj_frisbee,obj_skis,obj_snowboard,obj_sports ball,obj_kite,obj_baseball bat,obj_motorcycle,obj_baseball glove,obj_skateboard,obj_surfboard,obj_tennis racket,obj_bottle,obj_plate,obj_wine glass,obj_cup,obj_fork,obj_knife,obj_airplane,obj_spoon,obj_bowl,obj_banana,obj_apple,obj_sandwich,obj_orange,obj_broccoli,obj_carrot,obj_hot dog,obj_pizza,obj_bus,obj_donut,obj_cake,obj_chair,obj_couch,obj_potted plant,obj_bed,obj_mirror,obj_dining table,obj_window,obj_desk,obj_train,obj_toilet,obj_door,obj_tv,obj_laptop,obj_mouse,obj_remote,obj_keyboard,obj_cell phone,obj_microwave,obj_oven,obj_truck,obj_toaster,obj_sink,obj_refrigerator,obj_blender,obj_book,obj_clock,obj_vase,obj_scissors,obj_teddy bear,obj_hair drier,obj_boat,obj_toothbrush
1073,0.892618991,0.066317759,0.561030563,0.221750602,0.080544493,0.642577062,0.52514537,0.424176909,0.488409666,0.457796715,0.612113797,0.184535152,0.636733479,0,0.052380771,0,0.78245782,0,0,0.001150219,0,0.001404136,0.000884173,0,0,0,0,0.039102721,0,0,0.095457004,0,0,0,0,0,0,0,0,0,0,0,0.031595304,0,0,0,0,0,0.057570093,0,0,0,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040935673,0,0,0,0,0,0.09212283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062706271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1074,0.855763332,0.046175939,0.595847437,0.184517165,0.040919919,0.436853844,0.531673334,0.394543168,0.477880089,0.489473067,0.61960934,0.18069067,0.688231792,0,0.030091622,0,0.883411112,0,0,0.002913887,0,0.001446685,0.001178898,0,0,0,0,0.040696249,0,0,0.033531639,0,0,0,0,0,0,0,0,0,0,0,0.043278085,0,0,0,0,0,0.012461059,0,0,0,0,0.000168947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010341108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009746589,0,0,0,0,0,0.030262572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391304348,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03960396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,0.687663255,0.094791221,0.446434265,0.214986371,0.155689752,0.448032769,0.527030939,0.550736072,0.432357654,0.568315659,0.496684705,0.286645558,0.26799535,0.018626677,0.008169178,0.195161003,0.677823552,0,0.022363918,0.001906076,0,0.02374266,0.007578628,0,0,0,0,0.046509999,0,0,0.225643205,0,0,0,0,0,0,0,0,0,0,0,0.013022889,0,0,0,0,0,0.007797063,0,0,0,0.019853259,0.007168199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001881168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03091061,0,0,0,0,0,0.02670227,0,0,0,0,0,0,0.016604638,0,0.032615564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174917492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.5,0,0,0,0,0,0
1076,0.827449543,0.056823846,0.583001272,0.203329813,0.0749266,0.490772834,0.516919887,0.409972287,0.49507582,0.565526413,0.689771642,0.208447354,0.638590423,0,0.02015064,0,0.674883331,0,0,0,0,0.00310004,0.01338891,0,0,0,0,0.046369909,0,0,0.127327513,0,0,0,0,0,0,0,0,0,0,0,0.016771902,0,0,0,0,0,0.083417891,0,0,0,0,0.000289624,0,0,0,0,0.050615764,0,0,0,0,0,0,0,0,0,0,0,0,0.039632056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037751538,0,0,0,0,0,0,0,0,0,0,0.036758563,0,0,0,0,0,0.088880412,0,0.01076321,0.000612245,0,0,0,0.002290295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118811881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1077,0.776838007,0.08082244,0.532789812,0.221942472,0.112303751,0.459687229,0.556491754,0.376272645,0.536973842,0.512638718,0.656562011,0.255139906,0.549364953,0,0.063360146,0,0.580172311,0,0,0.000115022,0,0.000319122,0.014367816,0,0,0,0,0.024209365,0,0,0.217347215,0,0,0,0,0,0,0,0,0,0,0,0.053176796,0,0,0,0,0,0.037757009,0,0,0,0,0,0,0,0,0,0.188577586,0,0,0,0,0,0,0,0,0,0,0,0,0.000278987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0.038718291,0,0,0.009107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978793,0,0,0,0,0,0,0,0,0,0,0.000343564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075907591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1078,0.37065642,0.246315425,0.382273239,0.243824582,0.623884077,0.384584794,0.549689543,0.412981885,0.352294091,0.631621487,0.338810623,0.0139,0,0,0.059662515,0.575984165,0.012353706,0,0,0,0,0,0.010446686,0,0,0,0,0.241338112,0,0,0.081839623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001158078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034865293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209889815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0.734883912,0.109856904,0.566533027,0.178187186,0.190002948,0.51362925,0.570854925,0.40471201,0.457990061,0.400937287,0.425107933,0.098310099,0.609694384,0.017237569,0.042468835,0.058156912,0.605480436,0,0.019445356,0.022659305,0,0.002552974,0.014367816,0.000161238,0,0,0,0.038551115,0.007575758,0,0.10296106,0,0.026443981,0,0,0,0,0,0,0,0,0,0.009323204,0,0,0,0,0,0.049906542,0,0,0,0,0.003294475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098705502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023391813,0,0,0,0,0,0.056742323,0,0.005136986,0,0,0,0,0,0,0.002722014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082508251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1080,0.512273127,0.185533292,0.377072195,0.154819651,0.312850726,0.422255149,0.553541356,0.557114418,0.43374381,0.422154437,0.31956602,0.056764617,0.112786929,0.034327808,0.083311095,0.578995434,0.252881816,0,0,0.064105513,0,0,0.008547009,0,0.435862069,0,0,0.028601781,0,0,0.060843699,0,0,0,0,0,0,0,0,0,0,0,0.002762431,0,0,0,0,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487757,0,0.141025642,0,0,0,0,0,0,0,0,0,0,0.008010681,0,0.01369863,0.114285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088888889,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052805281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1081,0.25452268,0.466246854,0.574528612,0.065717289,0.660125732,0.11929329,0.575984142,0.693781304,0.345575847,0.641795433,0.353428553,0,0,0.220110497,7.62E-05,0.893399751,0,0,0.00196915,0,0.120833333,0,0.000442087,0,0.082758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012108262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634615385,0,0,0,0,0,0,0,0,0,0,0,0,0.359589041,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789473688,0.05,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1082,0.782419005,0.055054049,0.533714457,0.305192954,0.062546053,0.568726835,0.564190524,0.479369331,0.609907174,0.676389833,0.673329893,0.288403036,0.474961963,0,0.00920031,0,0.792469387,0,0,0,0,0.018977108,0.001473622,0,0,0,0,0.071259296,0,0,0.062916892,0,0,0,0,0,0,0,0,0,0,0,0.036832413,0,0,0,0,0,0.016199377,0,0,0,0,0.000844737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068286,0,0,0,0,0,0,0.003898636,0,0,0,0,0,0.030262572,0,0,0,0,0,0,0,0,0.003629352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04620462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,0.92711015,0.04547005,0.624192647,0.154492735,0.016167834,0.409096693,0.636649128,0.345249448,0.38713286,0.518322183,0.41506162,0.12847257,0.795131309,0,0.000203322,0,0.832435882,0,0,0,0,0.00595694,0.014146773,0,0,0,0,0,0,0,0.121507121,0,0,0,0,0,0,0,0,0,0,0,0.0446593,0,0,0,0,0,0.041869159,0,0,0,0,0.005744214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042033999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001164144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185135736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095709571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,0.837139988,0.078511564,0.632806123,0.2904368,0.120556326,0.665591778,0.480281769,0.414733466,0.628126009,0.590730112,0.566888992,0.231370976,0.50433287,0,0.032480653,0,0.712695944,0,0,0,0,0.003403966,0.023577955,0,0,0,0,0.024679251,0,0,0.21885704,0,0,0,0,0,0,0,0,0,0,0,0.080801105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211781609,0,0,0,0,0,0,0,0,0,0,0,0,0.060484321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02534113,0,0,0,0,0,0.000890076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069306931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,0.493310868,0.145584835,0.569468234,0.326690422,0.249031119,0.399661302,0.667720697,0.381558761,0.521692027,0.404364714,0.324072763,0.099722529,0.673215585,0,0.180041427,0,0.256870488,0,0,0.010735373,0,0.240915667,0.002357795,0,0,0,0,0.112200703,0,0,0.397061475,0,0,0,0,0,0,0,0,0,0,0,0.002992634,0,0,0,0,0,0.008224299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134502924,0,0,0,0,0,0.090787717,0,0,0,0,0,0,0,0,0.011114892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02011963,0,0,0,0,0,0,0,0,0.028571429,0,0.0557337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148514851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1086,0.344337706,0.26268155,0.486575461,0.487447424,0.454400972,0.52723044,0.516931865,0.46716344,0.422285676,0.507928404,0.378907078,0.18508118,0.158519107,0.024358502,0.492055625,0,0.38272639,0,0.083907669,0.024486875,0,0.102743029,0.059632577,0.107563868,0,0,0,0.029991011,0.002574767,0.004036734,0.090228953,0,0.000927859,0,0,0,0,0,0,0,0,0,0.047651934,0,0,0,0,0,0.002575286,0,0,0,0,0.002477896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020781411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31E-05,0,0,0,0.040386304,0,0,0,0,0,0,0.00259909,0,0,0,0,0,0.013351135,0,0,0.035809524,0,0,0,0.000222668,0,0.045215682,0,0.485221675,0,0,0.013254786,0,0,0,0,0,0,0,0,0.004277687,0,0,0,0,0,0,0,0,0.007619047,0,0.002035934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196581197,0,0,0,0,0.333333333,0.076923077,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0.132013201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,0.4775445,0.17211348,0.5114332,0.187977151,0.254782712,0.617787665,0.507898958,0.281000789,0.462801522,0.561470594,0.333104091,0.222010497,0.331679566,0,0.233159239,0,0.746759204,0,0,0.006134499,0,0.083567356,0.035072208,0.000214984,0,0,0,0.065048623,0,0,0.059852172,0,0,0,0,0,0,0,0,0,0,0,0.044889503,0,0,0,0,0,0.091713396,0,0,0,0,0.003378949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006828602,0,0,0.006177355,0,0,0,0.005847953,0,0,0,0,0,0.000890076,0,0,0,0,0,0,0.069472278,0,0.037654531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108755,0,0,0,0,0,0,0,0,0,0,0.00030539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02640264,0,0,0,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1088,0.359809147,0.27852879,0.426443822,0.255171412,0.436256855,0.636807058,0.441870214,0.282987308,0.326764787,0.493173272,0.323043659,0.293707307,0.32341073,0,0.167130494,0,0.601066305,0,0,0.014671677,0,0.034380053,0.003929659,7.17E-05,0,0,0,0.016234916,0,0,0.09548705,0,0,0,0,0,0,0,0,0,0,0,0.032995703,0,0,0,0,0,0.28411215,0,0,0,0,0.001295264,0,0,0,0,0,0,0,0,0,0.00063857,0,0,0,0,0,0,0,0.000347183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044515982,0,0,0.011325151,0.00592698,0,0,0.038986355,0,0,0,0,0,0.00623053,0,0,0.000619048,0,0,0,0,0,0.073872443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008253968,0,0.000407187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05982906,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138613861,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0
1089,0.402289912,0.26204931,0.562551281,0.261120923,0.375312989,0.623159937,0.345456935,0.195342158,0.285903218,0.500987921,0.316542815,0.077892555,0.478931005,0,0.289682691,0,0.815125045,0,0,0.09738517,0,0.027061527,0.02593575,0.010104267,0,0,0,0.105336275,0,0,0.064719668,0,0,0,0,0,0,0,0,0,0,0,0.113259669,0,0,0,0,0,0.06105919,0,0,0,0,0.003885792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015594542,0,0,0,0,0,0.001780151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003206596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04290429,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
1090,0.486284204,0.201866927,0.519404056,0.159895982,0.259714463,0.572197874,0.455232432,0.272608049,0.251896533,0.48029054,0.369223345,0.116362451,0.532298075,0,0.207655065,0,0.909177935,0,0,0.146882908,0,0.035741639,0.000221043,0.009190584,0,0,0,0.027641579,0,0,0.06003245,0,0,0,0,0,0,0,0,0,0,0,0.04816989,0,0,0,0,0,0.000934579,0,0,0,0,0.00418145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006249303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019005848,0,0,0,0,0,0.016021362,0,0,0.000107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05982906,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04290429,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,0.293187242,0.197355359,0.441132107,0.443555923,0.364847028,0.415383129,0.488369362,0.587571136,0.505459843,0.57545609,0.490628425,0.415504964,0.169808825,0.00014733,0.273213628,0,0.135854174,0,0,0,0,0.380818654,0.025346301,0,0,0,0,0.000163439,0,0,0.096358392,0,0,0,0,0,0,0,0,0,0,0,0.001611418,0,0,0,0,0,0,0,0.003696858,0.01218769,0,0.013346849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010288066,0,0,0,0,0,0,0,0.011218418,0,0,0.034788263,0,0,0,0.001949318,0.024356298,0,0,0,0,0.025812194,0,0,0,0,0,0,0,0,0.053306113,0,0,0,0,0,0,0,0,0,0,0,0,0.005611672,0.00021751,0,0,0,0,0,0,0,0,0,0,0.082913422,0,0,0,0,0,0,0,0,0.012626263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0.052805281,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0
